Sentence #,Word,Tag
Sentence:  223,Raalte,I-GPE.Org
Sentence:  226,Dank,O
Sentence:  226,ook,O
Sentence:  226,aan,O
Sentence:  226,dedat,O
Sentence:  226,de,B-GPE.Org
Sentence:  226,gemeente,I-GPE.Org
Sentence:  226,scherp,O
Sentence:  226,houden,O
Sentence:  226,met,O
Sentence:  226,het,O
Sentence:  226,sneeuw,O
Sentence:  226,beleid,O
Sentence:  226,.,O
Sentence:  228,Vanaf,O
Sentence:  228,17,O
Sentence:  228,juni,O
Sentence:  228,tot,O
Sentence:  228,9,O
Sentence:  228,juli,O
Sentence:  228,kan,O
Sentence:  228,er,O
Sentence:  228,digitaal,O
Sentence:  228,gesolliciteerd,O
Sentence:  228,worden,O
Sentence:  228,bij,O
Sentence:  228,de,B-PER.Ind
Sentence:  228,Commissaris,I-PER.Ind
Sentence:  228,vd,I-PER.Ind
Sentence:  228,Koning,I-PER.Ind
Sentence:  229,Glanerbrugger,B-PER.Ind
Sentence:  229,Daniël,I-PER.Ind
Sentence:  229,Minnegal,I-PER.Ind
Sentence:  229,kraakt,O
Sentence:  229,werkwijze,O
Sentence:  229,gemeente,B-GPE.Org
Sentence:  229,Hengelo,I-GPE.Org
Sentence:  229,bij,O
Sentence:  229,verkoop,O
Sentence:  229,maatschappelijk,O
Sentence:  229,vastgoed,O
Sentence:  230,Asjemenou,O
Sentence:  230,",",O
Sentence:  230,Nieuwe,O
Sentence:  230,windturbines,O
Sentence:  230,in,O
Sentence:  230,Nieuwleusen,B-GPE.Gpe
Sentence:  230,staan,O
Sentence:  230,er,O
Sentence:  230,al,O
Sentence:  230,maanden,O
Sentence:  230,",",O
Sentence:  230,maar,O
Sentence:  230,draaien,O
Sentence:  230,niet,O
Sentence:  230,Ingewikkelde,O
Sentence:  230,elektronica,O
Sentence:  232,De,B-ORG.NonGov
Sentence:  232,fractie,I-ORG.NonGov
Sentence:  232,vanstaat,O
Sentence:  232,volledig,O
Sentence:  232,achter,O
Sentence:  232,dit,O
Sentence:  232,besluit,O
Sentence:  232,.,O
Sentence:  235,Over,O
Sentence:  235,dit,O
Sentence:  235,nieuwe,O
Sentence:  235,maaibeleid,O
Sentence:  235,gaat,O
Sentence:  235,de,B-ORG.Gov
Sentence:  235,gemeenteraad,I-ORG.Gov
Sentence:  235,later,O
Sentence:  235,dit,O
Sentence:  235,jaar,O
Sentence:  235,besluiten,O
Sentence:  235,.,O
Sentence:  236,Daarnaast,O
Sentence:  236,stimuleren,O
Sentence:  236,we,O
Sentence:  236,onze,B-PER.Group
Sentence:  236,inwoners,I-PER.Group
Sentence:  236,ook,O
Sentence:  236,om,O
Sentence:  236,zelf,O
Sentence:  236,de,O
Sentence:  236,tuin,O
Sentence:  236,te,O
Sentence:  236,vergroenen,O
Sentence:  236,",",O
Sentence:  236,inspiratie,O
Sentence:  236,vind,O
Sentence:  236,je,O
Sentence:  236,op,O
Sentence:  236,.,O
Sentence:  237,Laten,O
Sentence:  237,we,O
Sentence:  237,op,O
Sentence:  237,zijn,O
Sentence:  237,minst,O
Sentence:  237,zeggen,O
Sentence:  237,dat,O
Sentence:  237,de,B-PER.Ind
Sentence:  237,burgemeester,I-PER.Ind
Sentence:  237,van,I-PER.Ind
Sentence:  237,Hasselt,I-PER.Ind
Sentence:  237,geen,O
Sentence:  237,tegenstander,O
Sentence:  237,is,O
Sentence:  237,.,O
Sentence:  238,Maar,O
Sentence:  238,het,O
Sentence:  238,valt,O
Sentence:  238,me,O
Sentence:  238,wél,O
Sentence:  238,op,O
Sentence:  238,dat,O
Sentence:  238,Chokri,B-PER.Ind
Sentence:  238,opeens,O
Sentence:  238,verdacht,O
Sentence:  238,stil,O
Sentence:  238,is,O
Sentence:  238,waar,O
Sentence:  238,hij,O
Sentence:  238,onlangs,O
Sentence:  238,nog,O
Sentence:  238,zat,O
Sentence:  238,te,O
Sentence:  238,verkondigen,O
Sentence:  240,De,B-PER.Ind
Sentence:  240,failliete,I-PER.Ind
Sentence:  240,transportondernemer,I-PER.Ind
Sentence:  240,Dennis,I-PER.Ind
Sentence:  240,D.,I-PER.Ind
Sentence:  240,uit,I-PER.Ind
Sentence:  240,Nieuwleusen,I-PER.Ind
Sentence:  240,gaan,O
Sentence:  240,in,O
Sentence:  240,cassatie,O
Sentence:  240,tegen,O
Sentence:  240,het,O
Sentence:  240,vonnis,O
Sentence:  240,van,O
Sentence:  240,het,B-ORG.Gov
Sentence:  240,gerechtshof,I-ORG.Gov
Sentence:  240,.,O
Sentence:  241,Het,B-PER.Group
Sentence:  241,duo,I-PER.Group
Sentence:  241,kreeg,O
Sentence:  241,twee,O
Sentence:  241,weken,O
Sentence:  241,geleden,O
Sentence:  241,in,O
Sentence:  241,hoger,O
Sentence:  241,beroep,O
Sentence:  241,een,O
Sentence:  241,lagere,O
Sentence:  241,straf,O
Sentence:  241,",",O
Sentence:  241,maar,O
Sentence:  241,is,O
Sentence:  241,het,O
Sentence:  241,niet,O
Sentence:  241,eens,O
Sentence:  241,met,O
Sentence:  241,het,O
Sentence:  241,arrest,O
Sentence:  241,en,O
Sentence:  241,vecht,O
Sentence:  241,dit,O
Sentence:  241,nu,O
Sentence:  241,aan,O
Sentence:  241,bij,O
Sentence:  241,de,B-ORG.Gov
Sentence:  241,Hoge,I-ORG.Gov
Sentence:  241,Raad,I-ORG.Gov
Sentence:  242,Hasselt,B-ORG.Gov
Sentence:  242,start,O
Sentence:  242,aankoop,O
Sentence:  242,van,O
Sentence:  242,windmolen,O
Sentence:  242,voor,O
Sentence:  242,sportsite,O
Sentence:  242,inKiewit,O
Sentence:  243,Gemeente,B-GPE.Org
Sentence:  243,Zwolle,I-GPE.Org
Sentence:  243,heeft,O
Sentence:  243,aanpak,O
Sentence:  243,en,O
Sentence:  243,regels,O
Sentence:  243,voor,O
Sentence:  243,deelscooters,O
Sentence:  243,vastgesteld,O
Sentence:  243,.,O
Sentence:  244,Ze,O
Sentence:  244,hebben,O
Sentence:  244,duidelijk,O
Sentence:  244,veel,O
Sentence:  244,geleerd,O
Sentence:  244,op,O
Sentence:  244,basis,O
Sentence:  244,van,O
Sentence:  244,lessen,O
Sentence:  244,in,O
Sentence:  244,andere,O
Sentence:  244,gemeenten,B-ORG.Gov
Sentence:  244,.,O
Sentence:  245,Jammer,O
Sentence:  245,is,O
Sentence:  245,dat,O
Sentence:  245,GoElectric,B-ORG.Com
Sentence:  245,toch,O
Sentence:  245,gewoon,O
Sentence:  245,begonnen,O
Sentence:  247,De,B-PER.Group
Sentence:  247,heren,I-PER.Group
Sentence:  247,spreken,O
Sentence:  247,met,O
Sentence:  247,de,B-PER.Ind
Sentence:  247,wethouder,I-PER.Ind
Sentence:  247,van,I-PER.Ind
Sentence:  247,deoa,I-PER.Ind
Sentence:  247,over,O
Sentence:  247,het,O
Sentence:  247,verschil,O
Sentence:  247,tussen,O
Sentence:  247,raadslid,O
Sentence:  247,en,O
Sentence:  247,wethouder,O
Sentence:  247,",",O
Sentence:  247,en,O
Sentence:  247,over,O
Sentence:  247,gevoelige,O
Sentence:  247,dossiers,O
Sentence:  247,.,O
Sentence:  248,Gemeente,B-GPE.Org
Sentence:  248,Zwartewaterland,I-GPE.Org
Sentence:  248,organiseert,O
Sentence:  248,online,O
Sentence:  248,informatiebijeenkomst,O
Sentence:  248,over,O
Sentence:  248,wind,O
Sentence:  248,en,O
Sentence:  248,zonneenergie,O
Sentence:  249,Gisteren,O
Sentence:  249,een,O
Sentence:  249,mooi,O
Sentence:  249,veldbezoek,O
Sentence:  249,gehad,O
Sentence:  249,met,O
Sentence:  249,de,B-ORG.Gov
Sentence:  249,raad,I-ORG.Gov
Sentence:  249,vanover,O
Sentence:  249,ontwikkelingen,O
Sentence:  249,natuur,O
Sentence:  249,in,O
Sentence:  249,de,B-LOC
Sentence:  249,Weerribben,I-LOC
Sentence:  249,.,O
Sentence:  250,Nieuwe,O
Sentence:  250,windmolens,O
Sentence:  250,in,O
Sentence:  250,Nieuwleusen,B-GPE.Gpe
Sentence:  250,bijna,O
Sentence:  250,klaar,O
Sentence:  250,Gaat,O
Sentence:  250,nooit,O
Sentence:  250,zo,O
Sentence:  250,snel,O
Sentence:  250,als,O
Sentence:  250,je,O
Sentence:  250,zou,O
Sentence:  250,willen,O
Sentence:  251,De,B-GPE.Org
Sentence:  251,gemeente,I-GPE.Org
Sentence:  251,Steenwijkerland,I-GPE.Org
Sentence:  251,sluit,O
Sentence:  251,het,O
Sentence:  251,jaar,O
Sentence:  251,2020,O
Sentence:  251,af,O
Sentence:  251,met,O
Sentence:  251,een,O
Sentence:  251,positief,O
Sentence:  251,resultaat,O
Sentence:  251,van,O
Sentence:  251,ruim,O
Sentence:  251,4,O
Sentence:  251,miljoen,O
Sentence:  251,.,O
Sentence:  252,Dit,O
Sentence:  252,blijkt,O
Sentence:  252,uit,O
Sentence:  252,de,O
Sentence:  252,jaarrekening,O
Sentence:  252,over,O
Sentence:  252,2020,O
Sentence:  252,",",O
Sentence:  252,waarin,O
Sentence:  252,het,B-ORG.Gov
Sentence:  252,college,I-ORG.Gov
Sentence:  252,verantwoording,O
Sentence:  252,aflegt,O
Sentence:  252,over,O
Sentence:  252,het,O
Sentence:  252,gevoerde,O
Sentence:  252,beleid,O
Sentence:  252,.,O
Sentence:  253,Windmolens,O
Sentence:  253,in,O
Sentence:  253,Noordoost,B-LOC
Sentence:  253,Twente,I-LOC
Sentence:  253,",",O
Sentence:  253,hoe,O
Sentence:  253,zit,O
Sentence:  253,het,O
Sentence:  253,met,O
Sentence:  253,het,O
Sentence:  253,beleid,O
Sentence:  253,?,O
Sentence:  254,De,B-ORG.NonGov
Sentence:  254,socialistische,I-ORG.NonGov
Sentence:  254,oppositie,I-ORG.NonGov
Sentence:  254,zou,O
Sentence:  254,beter,O
Sentence:  254,hun,O
Sentence:  254,mond,O
Sentence:  254,houden,O
Sentence:  254,.,O
Sentence:  255,Ja,O
Sentence:  255,",",O
Sentence:  255,de,B-PER.Ind
Sentence:  255,burgemeester,I-PER.Ind
Sentence:  255,heeft,O
Sentence:  255,niet,O
Sentence:  255,juist,O
Sentence:  255,gehandeld,O
Sentence:  255,maar,O
Sentence:  255,zij,O
Sentence:  255,heeft,O
Sentence:  255,tenminste,O
Sentence:  255,geen,O
Sentence:  255,geld,O
Sentence:  255,gestolen,O
Sentence:  255,zoals,O
Sentence:  255,in,O
Sentence:  255,Hasselt,B-GPE.Gpe
Sentence:  255,is,O
Sentence:  255,gebeurd,O
Sentence:  255,met,O
Sentence:  255,de,B-PER.Ind
Sentence:  255,voorzitter,I-PER.Ind
Sentence:  255,Tony,I-PER.Ind
Sentence:  255,Coonen,I-PER.Ind
Sentence:  255,van,I-PER.Ind
Sentence:  255,de,I-PER.Ind
Sentence:  255,socialistische,I-PER.Ind
Sentence:  255,ziekenkas,I-PER.Ind
Sentence:  255,.,O
Sentence:  256,Gemeente,B-GPE.Gpe
Sentence:  256,Meppel,I-GPE.Gpe
Sentence:  256,is,O
Sentence:  256,niet,O
Sentence:  256,blij,O
Sentence:  256,en,O
Sentence:  256,totaal,O
Sentence:  256,oneens,O
Sentence:  256,met,O
Sentence:  256,plannen,O
Sentence:  256,Steenwijkerland,B-ORG.Gov
Sentence:  256,voor,O
Sentence:  256,zonnepark,O
Sentence:  256,bij,O
Sentence:  256,gemeentegrens,B-LOC
Sentence:  256,maar,O
Sentence:  256,snapt,O
Sentence:  256,de,O
Sentence:  256,argumenten,O
Sentence:  256,wel,O
Sentence:  257,En,O
Sentence:  257,zelfs,O
Sentence:  257,mijn,O
Sentence:  257,kleding,O
Sentence:  257,stinkt,O
Sentence:  257,ernaar,O
Sentence:  257,",",O
Sentence:  257,al,O
Sentence:  257,ben,O
Sentence:  257,ik,O
Sentence:  257,even,O
Sentence:  257,buiten,O
Sentence:  257,om,O
Sentence:  257,iets,O
Sentence:  257,in,O
Sentence:  257,de,O
Sentence:  257,kliko,O
Sentence:  257,te,O
Sentence:  257,gooien????Van,O
Sentence:  257,de,O
Sentence:  257,zomer,O
Sentence:  257,met,O
Sentence:  257,die,O
Sentence:  257,enorme,O
Sentence:  257,hitte,O
Sentence:  257,stak,O
Sentence:  257,één,B-PER.Ind
Sentence:  257,van,I-PER.Ind
Sentence:  257,de,I-PER.Ind
Sentence:  257,buren,I-PER.Ind
Sentence:  257,meerdere,O
Sentence:  257,avonden,O
Sentence:  257,een,O
Sentence:  257,houtkachel,O
Sentence:  257,in,O
Sentence:  257,de,O
Sentence:  257,tuin,O
Sentence:  257,aan,O
Sentence:  257,.,O
Sentence:  258,Het,O
Sentence:  258,was,O
Sentence:  258,verdorrie,O
Sentence:  258,30,O
Sentence:  258,graden,O
Sentence:  258,en,O
Sentence:  258,ik,O
Sentence:  258,kon,O
Sentence:  258,mijn,O
Sentence:  258,huis,O
Sentence:  258,niet,O
Sentence:  258,luchten,O
Sentence:  258,?,O
Sentence:  258,?,O
Sentence:  258,?,O
Sentence:  258,?,O
Sentence:  260,Wethouder,B-PER.Ind
Sentence:  260,Harry,I-PER.Ind
Sentence:  260,Scholten,I-PER.Ind
Sentence:  260,feliciteert,O
Sentence:  260,Diepenheim,B-GPE.Gpe
Sentence:  260,met,O
Sentence:  260,deze,O
Sentence:  260,mooie,O
Sentence:  260,ontmoetingsplek,O
Sentence:  260,voor,O
Sentence:  260,jong,O
Sentence:  260,en,O
Sentence:  260,oud,O
Sentence:  260,",",O
Sentence:  260,voor,O
Sentence:  260,biodiversiteit,O
Sentence:  260,én,O
Sentence:  260,voor,O
Sentence:  260,de,O
Sentence:  260,toekomst,O
Sentence:  260,!,O
Sentence:  263,Het,B-ORG.Gov
Sentence:  263,college,I-ORG.Gov
Sentence:  263,heeft,O
Sentence:  263,het,O
Sentence:  263,ontwikkelkader,O
Sentence:  263,voor,O
Sentence:  263,station,O
Sentence:  263,Steenwijk,B-GPE.Gpe
Sentence:  263,vastgesteld,O
Sentence:  263,.,O
Sentence:  264,Het,O
Sentence:  264,bericht,O
Sentence:  264,Station,O
Sentence:  264,Steenwijk,B-GPE.Gpe
Sentence:  264,wordt,O
Sentence:  264,het,O
Sentence:  264,visitekaartje,O
Sentence:  264,van,O
Sentence:  264,de,B-LOC
Sentence:  264,regio,I-LOC
Sentence:  264,verscheen,O
Sentence:  264,eerst,O
Sentence:  264,op,O
Sentence:  265,Heeft,O
Sentence:  265,enkel,O
Sentence:  265,de,O
Sentence:  265,verantwoordelijkheid,O
Sentence:  265,bij,O
Sentence:  265,de,B-ORG.Gov
Sentence:  265,gemeenten,I-ORG.Gov
Sentence:  265,gelegd,O
Sentence:  265,.,O
Sentence:  266,En,O
Sentence:  266,de,B-ORG.Gov
Sentence:  266,gemeente,I-ORG.Gov
Sentence:  266,zeggen,O
Sentence:  266,dat,O
Sentence:  266,ze,O
Sentence:  266,niks,O
Sentence:  266,kunnen,O
Sentence:  266,doen,O
Sentence:  266,want,O
Sentence:  266,geen,O
Sentence:  266,landelijke,O
Sentence:  266,wetgeving,O
Sentence:  266,.,O
Sentence:  270,Hanzestad,B-GPE.Org
Sentence:  270,Bolsward,I-GPE.Org
Sentence:  270,levert,O
Sentence:  270,jullie,O
Sentence:  270,een,B-PER.Ind
Sentence:  270,energieke,I-PER.Ind
Sentence:  270,",",I-PER.Ind
Sentence:  270,ondernemende,I-PER.Ind
Sentence:  270,burgemeester,I-PER.Ind
Sentence:  270,!,O
Sentence:  271,En,O
Sentence:  271,toen,O
Sentence:  271,was,O
Sentence:  271,er,O
Sentence:  271,een,O
Sentence:  271,foto,O
Sentence:  271,van,O
Sentence:  271,mijn,O
Sentence:  271,overgrootmoeder,O
Sentence:  271,in,O
Sentence:  271,het,O
Sentence:  271,Buitengasthuis,O
Sentence:  271,in,O
Sentence:  271,Zwolle,B-GPE.Gpe
Sentence:  271,.,O
Sentence:  272,Na,O
Sentence:  272,googlelen,O
Sentence:  272,bleek,O
Sentence:  272,een,O
Sentence:  272,deel,O
Sentence:  272,nog,O
Sentence:  272,te,O
Sentence:  272,bestaan,O
Sentence:  272,tussen,O
Sentence:  272,sporthallen,O
Sentence:  272,aan,B-LOC
Sentence:  272,de,I-LOC
Sentence:  272,Blaloweg,I-LOC
Sentence:  272,",",O
Sentence:  272,met,O
Sentence:  272,kerkhofje,O
Sentence:  272,.,O
Sentence:  274,Heeft,O
Sentence:  274,u,O
Sentence:  274,een,O
Sentence:  274,uitnodiging,O
Sentence:  274,ontvangen,O
Sentence:  274,voor,O
Sentence:  274,de,O
Sentence:  274,enquete,O
Sentence:  274,over,O
Sentence:  274,de,O
Sentence:  274,energietransitie,O
Sentence:  274,voor,O
Sentence:  274,de,B-GPE.Gpe
Sentence:  274,kern,I-GPE.Gpe
Sentence:  274,Hellendoorn,I-GPE.Gpe
Sentence:  274,",",O
Sentence:  274,Nijverdal,B-GPE.Gpe
Sentence:  274,of,O
Sentence:  274,Hulsen,B-GPE.Gpe
Sentence:  274,?,O
Sentence:  275,Raad,B-ORG.Gov
Sentence:  275,van,I-ORG.Gov
Sentence:  275,state,I-ORG.Gov
Sentence:  275,buigt,O
Sentence:  275,zich,O
Sentence:  275,over,O
Sentence:  275,natuurbegraafplaats,O
Sentence:  275,Twekkelo,B-GPE.Gpe
Sentence:  276,Prima,O
Sentence:  276,actie,O
Sentence:  276,van,O
Sentence:  276,onze,B-ORG.Gov
Sentence:  276,gemeente,I-ORG.Gov
Sentence:  276,en,O
Sentence:  276,Wethouder,B-PER.Ind
Sentence:  276,Hilde,I-PER.Ind
Sentence:  276,Berning,I-PER.Ind
Sentence:  276,.,O
Sentence:  277,Dicht,O
Sentence:  277,bij,O
Sentence:  277,de,B-PER.Group
Sentence:  277,mensen,I-PER.Group
Sentence:  277,en,O
Sentence:  277,met,O
Sentence:  277,hart,O
Sentence:  277,voor,O
Sentence:  277,de,O
Sentence:  277,sociale,O
Sentence:  277,aspecten,O
Sentence:  277,.,O
Sentence:  278,Tubbergen,B-ORG.Gov
Sentence:  278,scheldt,O
Sentence:  278,schulden,O
Sentence:  278,slachtoffers,B-PER.Group
Sentence:  278,toeslagenaffaire,O
Sentence:  278,alvast,O
Sentence:  278,kwijt,O
Sentence:  278,Zodat,O
Sentence:  278,ze,O
Sentence:  278,een,O
Sentence:  278,nieuwe,O
Sentence:  278,start,O
Sentence:  278,kunnen,O
Sentence:  278,maken,O
Sentence:  279,Ik,O
Sentence:  279,zag,O
Sentence:  279,dat,O
Sentence:  279,je,O
Sentence:  279,het,O
Sentence:  279,autoprobleem,O
Sentence:  279,in,O
Sentence:  279,de,B-ORG.Gov
Sentence:  279,raad,I-ORG.Gov
Sentence:  279,wil,O
Sentence:  279,aankaarten,O
Sentence:  279,.,O
Sentence:  280,Ook,O
Sentence:  280,op,O
Sentence:  280,het,B-LOC
Sentence:  280,bedrijventerrein,I-LOC
Sentence:  280,Randstad,I-LOC
Sentence:  280,21,O
Sentence:  280,kampen,O
Sentence:  280,we,O
Sentence:  280,al,O
Sentence:  280,vier,O
Sentence:  280,jaar,O
Sentence:  280,met,O
Sentence:  280,een,O
Sentence:  280,stilstaande,O
Sentence:  280,Poolse,O
Sentence:  280,auto,O
Sentence:  280,.,O
Sentence:  281,Politie,B-ORG.Gov
Sentence:  281,",",O
Sentence:  281,gemeente,B-ORG.Gov
Sentence:  281,en,O
Sentence:  281,RDW,B-ORG.Gov
Sentence:  281,wijzen,O
Sentence:  281,naar,O
Sentence:  281,elkaar,O
Sentence:  281,.,O
Sentence:  283,Gemeente,B-ORG.Gov
Sentence:  283,Raalte,I-ORG.Gov
Sentence:  283,en,O
Sentence:  283,jongeren,B-PER.Group
Sentence:  283,mooie,I-PER.Group
Sentence:  283,combi,O
Sentence:  283,",",O
Sentence:  283,ook,O
Sentence:  283,in,O
Sentence:  283,coronatijd,O
Sentence:  283,en,O
Sentence:  283,via,O
Sentence:  283,hun,O
Sentence:  283,eigen,O
Sentence:  283,kanalen,O
Sentence:  283,als,O
Sentence:  283,Insta,B-ORG.Med
Sentence:  283,en,O
Sentence:  283,Snap,B-ORG.Med
Sentence:  283,",",O
Sentence:  283,maar,O
Sentence:  283,ook,O
Sentence:  283,in,O
Sentence:  283,direct,O
Sentence:  283,gesprek,O
Sentence:  283,.,O
Sentence:  284,interview,O
Sentence:  284,met,O
Sentence:  284,wethouder,B-PER.Ind
Sentence:  284,Jeugden,I-PER.Ind
Sentence:  284,de,O
Sentence:  284,voorbeelden,O
Sentence:  284,.,O
Sentence:  289,Hopen,O
Sentence:  289,op,O
Sentence:  289,net,O
Sentence:  289,zon,O
Sentence:  289,warme,O
Sentence:  289,en,O
Sentence:  289,betrokken,B-PER.Ind
Sentence:  289,burgervader,I-PER.Ind
Sentence:  289,.,O
Sentence:  290,Borne,B-GPE.Org
Sentence:  290,akkoord,I-GPE.Org
Sentence:  290,met,O
Sentence:  290,zonnepark,O
Sentence:  290,bij,O
Sentence:  290,mestvergister,O
Sentence:  290,ElhorstVloedbelt,O
Sentence:  294,Zat,O
Sentence:  294,de,B-PER.Ind
Sentence:  294,burgemeester,I-PER.Ind
Sentence:  294,vaner,O
Sentence:  294,niet,O
Sentence:  294,bij,O
Sentence:  294,?,O
Sentence:  295,Wij,O
Sentence:  295,zijn,O
Sentence:  295,in,O
Sentence:  295,Kampen,B-GPE.Gpe
Sentence:  295,een,O
Sentence:  295,werkgroep,O
Sentence:  295,gestart,O
Sentence:  295,.,O
Sentence:  296,Ik,O
Sentence:  296,heb,O
Sentence:  296,nu,O
Sentence:  296,politiek,O
Sentence:  296,een,O
Sentence:  296,paar,O
Sentence:  296,mensen,O
Sentence:  296,die,O
Sentence:  296,vragen,O
Sentence:  296,stellen,O
Sentence:  296,in,O
Sentence:  296,de,B-ORG.Gov
Sentence:  296,raad,I-ORG.Gov
Sentence:  296,.,O
Sentence:  297,Daar,O
Sentence:  297,zit,O
Sentence:  297,wel,O
Sentence:  297,macht,O
Sentence:  297,om,O
Sentence:  297,iets,O
Sentence:  297,te,O
Sentence:  297,kunnen,O
Sentence:  297,veranderen,O
Sentence:  297,bij,O
Sentence:  297,het,B-ORG.NonGov
Sentence:  297,SWV,I-ORG.NonGov
Sentence:  297,en,O
Sentence:  297,de,B-ORG.Gov
Sentence:  297,gemeente,I-ORG.Gov
Sentence:  297,die,O
Sentence:  297,nu,O
Sentence:  297,niet,O
Sentence:  297,mee,O
Sentence:  297,willen,O
Sentence:  297,.,O
Sentence:  299,Het,O
Sentence:  299,lukt,O
Sentence:  299,de,B-LOC
Sentence:  299,zon,I-LOC
Sentence:  299,nog,O
Sentence:  299,niet,O
Sentence:  299,om,O
Sentence:  299,door,O
Sentence:  299,te,O
Sentence:  299,breken,O
Sentence:  299,hier,O
Sentence:  299,in,O
Sentence:  299,Hasselt,B-GPE.Gpe
Sentence:  299,.,O
Sentence:  301,meeste,B-PER.Group
Sentence:  301,lokale,I-PER.Group
Sentence:  301,politici,I-PER.Group
Sentence:  301,houden,O
Sentence:  301,zich,O
Sentence:  301,er,O
Sentence:  301,kuum,O
Sentence:  301,over,O
Sentence:  301,.,O
Sentence:  305,De,B-GPE.Org
Sentence:  305,gemeente,I-GPE.Org
Sentence:  305,Staphorst,I-GPE.Org
Sentence:  305,is,O
Sentence:  305,benieuwd,O
Sentence:  305,naar,O
Sentence:  305,uw,O
Sentence:  305,bijdrage,O
Sentence:  305,.,O
Sentence:  307,De,B-ORG.Gov
Sentence:  307,commissie,I-ORG.Gov
Sentence:  307,ziet,O
Sentence:  307,in,O
Sentence:  307,haar,O
Sentence:  307,een,O
Sentence:  307,sterk,O
Sentence:  307,lokaal,O
Sentence:  307,talent,O
Sentence:  307,met,O
Sentence:  307,landelijke,O
Sentence:  307,potentie,O
Sentence:  307,En,O
Sentence:  307,vooralsnog,O
Sentence:  307,wordt,O
Sentence:  307,ze,O
Sentence:  307,gestald,O
Sentence:  307,als,O
Sentence:  307,wethouder,O
Sentence:  307,in,O
Sentence:  307,Zwolle,O
Sentence:  307,.,O
Sentence:  308,College,B-ORG.Gov
Sentence:  308,in,I-ORG.Gov
Sentence:  308,Oldenzaal,I-ORG.Gov
Sentence:  308,betaalt,O
Sentence:  308,voor,O
Sentence:  308,venieuwing,O
Sentence:  308,van,O
Sentence:  308,sporthal,O
Sentence:  308,De,O
Sentence:  308,Kolk,O
Sentence:  317,Hoe,O
Sentence:  317,kunnen,O
Sentence:  317,wij,O
Sentence:  317,als,B-PER.Group
Sentence:  317,bewoners,I-PER.Group
Sentence:  317,hier,O
Sentence:  317,bezwaar,O
Sentence:  317,tegen,O
Sentence:  317,maken,O
Sentence:  317,?,O
Sentence:  318,Vroeger,O
Sentence:  318,woonde,O
Sentence:  318,ik,O
Sentence:  318,in,O
Sentence:  318,Uithoorn,B-GPE.Gpe
Sentence:  318,en,O
Sentence:  318,werd,O
Sentence:  318,gek,O
Sentence:  318,van,O
Sentence:  318,de,O
Sentence:  318,vliegtuigen,O
Sentence:  318,en,O
Sentence:  318,ben,O
Sentence:  318,blij,O
Sentence:  318,dat,O
Sentence:  318,ik,O
Sentence:  318,nu,O
Sentence:  318,geen,O
Sentence:  318,vliegherrie,O
Sentence:  318,boven,O
Sentence:  318,mijn,O
Sentence:  318,hoofd,O
Sentence:  318,heb,O
Sentence:  318,.,O
Sentence:  321,Jee,O
Sentence:  321,zeg,O
Sentence:  321,!,O
Sentence:  321,gaan,O
Sentence:  321,jullie,O
Sentence:  321,eens,O
Sentence:  321,handhaven,O
Sentence:  321,",",O
Sentence:  321,hier,O
Sentence:  321,worden,O
Sentence:  321,mensen,B-PER.Group
Sentence:  321,vergiftigd,O
Sentence:  321,!,O
Sentence:  325,Jammer,O
Sentence:  325,dat,O
Sentence:  325,deniet,O
Sentence:  325,inziet,O
Sentence:  325,hoe,O
Sentence:  325,mooi,O
Sentence:  325,een,B-LOC
Sentence:  325,dergelijk,I-LOC
Sentence:  325,stuk,I-LOC
Sentence:  325,water,O
Sentence:  325,midden,O
Sentence:  325,in,O
Sentence:  325,de,O
Sentence:  325,stad,O
Sentence:  325,als,O
Sentence:  325,magneet,O
Sentence:  325,kan,O
Sentence:  325,werken,O
Sentence:  325,op,O
Sentence:  325,bezoekers,O
Sentence:  325,van,O
Sentence:  325,buiten,O
Sentence:  325,de,O
Sentence:  325,stad.gemistekans,O
Sentence:  325,of,O
Sentence:  325,niet,O
Sentence:  325,wethouder,B-PER.Ind
Sentence:  325,?,O
Sentence:  326,Wederom,O
Sentence:  326,vindt,O
Sentence:  326,de,B-PER.Ind
Sentence:  326,burgemeester,I-PER.Ind
Sentence:  326,lastig,O
Sentence:  326,te,O
Sentence:  326,zeggen,O
Sentence:  326,.,O
Sentence:  327,Heeft,O
Sentence:  327,deze,B-PER.Ind
Sentence:  327,man,I-PER.Ind
Sentence:  327,1,O
Sentence:  327,bestuurlijke,O
Sentence:  327,competentie,O
Sentence:  327,?,O
Sentence:  328,Kent,O
Sentence:  328,zijn,O
Sentence:  328,gemeente,B-ORG.Gov
Sentence:  328,slecht,O
Sentence:  328,behalve,O
Sentence:  328,zijn,O
Sentence:  328,gekoesterde,O
Sentence:  328,feest,O
Sentence:  328,bubbel,O
Sentence:  328,.,O
Sentence:  329,Alcohol,O
Sentence:  329,drinken,O
Sentence:  329,op,O
Sentence:  329,straat,O
Sentence:  329,",",O
Sentence:  329,in,O
Sentence:  329,Oldenzaal,B-ORG.Gov
Sentence:  329,is,O
Sentence:  329,het,O
Sentence:  329,niet,O
Sentence:  329,overal,O
Sentence:  329,meer,O
Sentence:  329,toegestaan,O
Sentence:  330,Als,O
Sentence:  330,jullie,O
Sentence:  330,onderzoekers,O
Sentence:  330,aanwijzen,O
Sentence:  330,die,O
Sentence:  330,voor,O
Sentence:  330,én,O
